unit_number,time_in_cycles,sensor_11,sensor_4,sensor_15,sensor_2,sensor_17,sensor_3,sensor_8,sensor_13,sensor_9,sensor_14,sensor_20,sensor_21,sensor_7,sensor_12
5,18,46.98,1391.09,8.4151,642.05,392,1584.71,2388.07,2387.97,9066.52,8143.8,39.02,23.461,554.25,522.64
5,19,46.98,1397.43,8.3674,642.36,392,1588.06,2387.95,2387.99,9071.5,8151.75,38.97,23.3752,554.38,522.65
5,20,47.13,1393.07,8.3831,642.27,391,1582.85,2387.98,2387.99,9060.46,8147.39,38.86,23.3702,554.69,522.0
5,21,47.23,1397.41,8.4071,642.05,391,1581.71,2387.99,2388.01,9061.69,8150.0,38.94,23.3812,554.37,522.4
5,22,47.16,1399.59,8.3886,642.38,392,1581.33,2387.99,2388.01,9071.71,8148.04,39.05,23.4457,554.31,522.75
5,23,47.18,1399.12,8.3548,641.57,391,1582.59,2387.97,2388.03,9067.58,8155.34,39.05,23.3328,554.48,522.7
5,24,47.25,1400.89,8.4095,642.13,391,1592.43,2388.01,2387.96,9066.39,8156.04,39.14,23.4933,554.1,522.21
5,25,47.19,1397.33,8.4151,642.05,392,1582.82,2387.98,2387.97,9067.26,8144.37,39.19,23.4193,554.78,522.81
5,26,47.17,1398.19,8.3536,641.61,393,1578.77,2388.03,2387.99,9065.14,8146.04,39.05,23.5227,554.93,522.41
5,27,47.01,1394.22,8.4066,642.22,390,1582.69,2388.01,2387.98,9070.7,8153.92,38.97,23.3803,554.27,522.5
5,28,47.3,1402.43,8.3934,641.97,392,1575.77,2388.05,2387.95,9069.66,8148.49,39.04,23.3974,554.6,522.4
5,29,46.97,1392.82,8.3735,642.48,390,1576.5,2387.97,2387.99,9068.63,8147.67,39.01,23.41,554.63,522.78
5,30,47.24,1397.69,8.4038,642.66,392,1574.8,2387.96,2388.02,9059.85,8150.15,38.81,23.4437,555.05,522.87
5,31,47.08,1402.33,8.3824,642.06,391,1585.84,2387.97,2387.99,9064.3,8146.32,39.12,23.5503,554.3,522.24
5,32,47.39,1397.12,8.3851,642.41,390,1582.76,2387.98,2387.94,9059.42,8146.33,39.01,23.4547,554.32,522.4
5,33,47.13,1402.42,8.3967,641.76,392,1591.02,2388.03,2387.98,9074.12,8149.73,39.0,23.433,554.4,522.07
5,34,47.21,1392.22,8.395,641.68,392,1581.62,2387.96,2388.03,9070.3,8151.21,38.93,23.3981,554.29,522.15
5,35,47.14,1395.31,8.4074,642.16,391,1580.02,2387.98,2388.02,9070.45,8143.52,39.18,23.4449,553.66,522.45
5,36,47.09,1394.4,8.4091,641.3,391,1586.91,2387.98,2387.96,9067.67,8150.11,38.97,23.4607,554.14,521.96
5,37,47.06,1394.71,8.397,642.04,392,1585.52,2387.96,2388.06,9068.05,8154.54,39.0,23.4577,554.97,522.39
5,38,47.22,1396.82,8.3893,642.38,392,1584.21,2388.02,2387.99,9068.83,8148.21,39.09,23.458,554.48,522.25
5,39,47.2,1396.39,8.4239,641.82,391,1578.77,2388.0,2387.98,9066.55,8148.35,39.03,23.5068,555.04,522.43
5,40,47.25,1402.27,8.4272,642.76,390,1583.56,2387.97,2387.97,9066.78,8151.02,38.97,23.3585,554.38,522.25
5,41,47.22,1399.13,8.398,642.82,392,1585.13,2388.0,2388.0,9073.97,8149.98,38.93,23.4126,554.75,522.21
5,42,47.37,1394.97,8.3654,641.92,392,1589.59,2387.96,2387.97,9070.52,8154.04,38.87,23.4851,554.13,522.62
5,43,47.01,1394.26,8.3975,641.78,392,1587.27,2387.97,2388.0,9071.84,8155.95,39.06,23.442,554.64,522.37
5,44,47.32,1395.7,8.4219,641.77,391,1583.83,2387.99,2387.99,9067.4,8148.03,39.06,23.3576,555.48,522.68
5,45,47.0,1399.71,8.3735,642.32,393,1584.3,2387.97,2387.97,9064.28,8146.26,39.2,23.3398,554.7,522.54
5,46,47.27,1400.55,8.4055,642.24,392,1586.87,2388.02,2387.94,9065.41,8147.77,38.89,23.3304,554.49,521.62
5,47,47.05,1397.44,8.4182,641.95,391,1579.17,2388.0,2388.0,9068.21,8147.3,39.06,23.4378,554.74,522.57
5,48,47.24,1395.62,8.3869,641.38,392,1576.29,2387.98,2388.04,9072.03,8146.91,38.89,23.4698,554.93,522.65
5,49,47.07,1394.48,8.398,642.11,392,1583.18,2388.03,2387.94,9069.21,8153.73,38.99,23.311,554.64,522.5
5,50,47.37,1403.06,8.4228,642.2,390,1586.48,2387.97,2388.03,9067.24,8148.17,39.13,23.3994,554.98,522.56
5,51,47.27,1393.67,8.4279,642.32,390,1580.84,2388.03,2387.97,9071.92,8149.73,39.03,23.513,555.05,521.92
5,52,47.06,1403.88,8.431,641.86,393,1585.97,2387.98,2387.99,9066.99,8140.95,39.04,23.3502,554.94,522.03
5,53,47.2,1393.24,8.3814,642.2,392,1582.71,2388.03,2388.03,9077.51,8156.34,38.86,23.5408,554.25,522.72
5,54,47.25,1399.58,8.3797,642.14,392,1577.1,2387.99,2387.96,9062.69,8150.69,38.99,23.4374,554.19,522.25
5,55,47.11,1394.57,8.4043,641.98,391,1586.8,2387.96,2387.96,9061.38,8147.61,39.1,23.4353,555.17,522.39
5,56,47.2,1397.74,8.3772,642.12,391,1581.49,2387.98,2387.92,9069.99,8148.97,39.05,23.4661,554.59,522.7
5,57,47.18,1394.93,8.4152,641.95,393,1578.24,2388.01,2387.96,9066.62,8145.61,39.1,23.458,554.47,522.61
5,58,47.18,1399.9,8.4093,642.61,391,1581.9,2388.01,2388.0,9066.63,8151.52,39.01,23.3758,554.31,522.44
5,59,47.24,1400.43,8.4024,642.05,391,1589.45,2387.96,2388.0,9066.93,8149.3,38.98,23.4878,554.4,522.46
5,60,47.0,1396.08,8.4251,642.0,393,1582.34,2388.06,2388.04,9058.23,8149.18,39.29,23.3856,554.45,522.22
5,61,47.12,1396.92,8.3844,642.36,391,1586.95,2388.01,2388.03,9074.25,8148.27,38.97,23.3773,554.64,522.82
5,62,47.33,1406.63,8.4145,641.94,390,1581.42,2388.01,2388.01,9065.88,8150.99,38.98,23.4888,554.57,522.33
5,63,47.31,1392.17,8.3846,642.18,392,1585.76,2388.01,2387.95,9071.42,8150.35,38.93,23.4232,554.81,522.15
5,64,47.15,1396.45,8.3905,642.4,391,1586.2,2387.98,2388.0,9065.47,8151.37,39.04,23.4054,554.12,522.26
5,65,47.02,1389.19,8.4485,641.96,392,1578.21,2388.02,2387.95,9071.71,8152.49,39.12,23.5078,554.64,522.18
5,66,47.0,1402.35,8.3881,642.16,391,1582.39,2387.98,2388.0,9069.46,8151.26,38.92,23.3782,554.21,522.25
5,67,47.11,1396.82,8.4105,641.67,391,1582.01,2388.02,2387.94,9074.04,8151.21,38.91,23.3088,555.49,522.57
5,68,47.27,1395.59,8.425,642.0,393,1579.94,2388.05,2387.99,9069.6,8146.84,39.06,23.3948,554.06,522.92
5,69,47.1,1390.32,8.4083,641.9,391,1589.43,2388.04,2388.02,9069.58,8152.11,38.93,23.414,554.63,522.89
5,70,47.1,1389.87,8.3582,641.86,390,1583.3,2387.97,2387.99,9071.62,8146.12,39.05,23.3696,554.51,522.38
5,71,47.26,1401.7,8.3996,642.35,393,1581.52,2388.01,2388.03,9068.96,8155.12,39.21,23.3416,554.13,521.97
5,72,47.06,1399.84,8.4018,641.76,391,1580.74,2388.04,2388.03,9073.58,8151.47,39.08,23.4505,554.47,522.41
5,73,47.45,1396.49,8.4145,642.28,390,1586.66,2388.01,2387.95,9067.91,8153.71,38.97,23.5003,554.24,522.42
5,74,47.22,1403.57,8.3815,642.05,393,1576.18,2388.01,2387.98,9074.26,8149.65,39.0,23.4514,553.43,523.04
5,75,47.08,1395.05,8.4485,642.34,390,1576.87,2388.03,2387.97,9072.57,8150.97,38.8,23.3528,554.16,522.12
5,76,47.46,1402.8,8.3913,642.29,392,1585.43,2388.05,2387.94,9061.47,8154.44,38.86,23.4149,554.33,522.81
5,77,47.43,1400.14,8.3842,642.99,391,1582.03,2388.02,2387.99,9069.5,8144.93,38.95,23.4504,554.69,522.21
5,78,47.16,1407.48,8.3796,642.15,390,1593.61,2387.97,2387.99,9064.12,8151.45,39.02,23.3962,554.27,521.77
5,79,47.2,1401.35,8.4122,642.16,392,1583.08,2388.02,2387.99,9066.15,8159.16,39.1,23.4195,554.27,522.78
5,80,47.34,1396.24,8.422,642.18,391,1582.73,2388.01,2387.95,9067.12,8152.08,39.08,23.4154,554.33,522.68
5,81,47.26,1400.48,8.4031,642.38,392,1592.17,2388.02,2387.98,9073.63,8148.93,39.08,23.4464,554.47,522.34
5,82,47.19,1400.08,8.4127,642.5,392,1584.27,2387.98,2388.04,9063.76,8153.87,38.86,23.333,555.48,522.64
5,83,47.29,1395.2,8.3695,642.19,392,1588.18,2388.04,2387.99,9068.21,8150.81,38.91,23.4349,554.3,522.79
5,84,47.2,1396.86,8.4186,642.59,392,1587.38,2388.02,2388.01,9066.3,8151.33,39.02,23.41,554.86,522.1
5,85,47.24,1403.16,8.425,642.42,394,1582.86,2388.0,2387.94,9079.41,8148.5,38.83,23.359,554.41,522.75
5,86,47.29,1402.72,8.4018,642.21,393,1585.24,2388.01,2388.0,9074.78,8148.28,38.97,23.362,554.86,522.21
5,87,47.2,1399.65,8.4232,642.39,391,1588.63,2387.99,2387.96,9064.05,8157.7,39.01,23.4197,554.98,522.54
5,88,47.09,1400.56,8.3992,642.38,393,1588.61,2388.02,2388.0,9065.71,8149.73,38.97,23.3229,554.18,522.95
5,89,47.18,1399.09,8.3848,642.54,393,1580.0,2387.93,2388.01,9063.81,8152.02,38.9,23.3537,554.3,522.33
5,90,47.18,1398.29,8.4278,641.75,392,1587.26,2387.98,2387.98,9074.24,8151.57,39.17,23.4179,554.88,522.32
5,91,47.3,1397.86,8.4312,642.4,391,1584.88,2388.0,2387.98,9066.54,8151.87,38.99,23.476,554.37,522.69
5,92,47.19,1397.48,8.3722,641.96,392,1584.87,2387.99,2388.02,9073.5,8155.93,39.19,23.3706,554.48,522.91
5,93,47.23,1407.84,8.3897,642.14,391,1586.11,2387.97,2387.99,9067.04,8147.16,39.08,23.3175,554.78,522.39
5,94,47.26,1402.46,8.4148,642.44,393,1589.66,2388.04,2388.0,9071.3,8148.07,39.06,23.4094,554.69,522.37
5,95,47.35,1394.89,8.396,642.27,391,1580.93,2387.97,2388.04,9069.86,8151.57,39.07,23.3527,554.31,522.12
5,96,47.17,1403.38,8.4102,642.62,391,1580.17,2388.03,2387.99,9071.89,8147.04,38.91,23.3657,554.06,522.42
5,97,47.14,1403.69,8.4089,641.94,393,1580.56,2388.02,2388.0,9078.81,8149.62,39.13,23.5044,554.62,522.36
5,98,47.2,1395.22,8.4027,641.62,392,1581.93,2388.02,2388.01,9063.1,8155.02,39.03,23.4596,554.37,522.18
5,99,47.18,1391.43,8.4152,642.17,391,1591.08,2387.95,2388.0,9078.41,8150.57,39.01,23.4228,554.22,522.54
5,100,47.17,1397.44,8.4161,641.92,392,1585.75,2387.94,2388.0,9071.49,8154.36,38.97,23.3163,553.54,522.76
5,101,47.42,1397.41,8.4371,642.7,393,1579.62,2387.99,2388.05,9076.44,8149.76,39.19,23.3793,553.76,522.09
5,102,47.25,1393.14,8.3718,642.63,391,1579.47,2388.02,2388.01,9072.16,8148.2,38.92,23.3448,554.64,521.98
5,103,47.18,1397.75,8.4155,641.39,393,1585.05,2388.03,2388.02,9072.66,8160.43,38.97,23.3841,553.78,522.33
5,104,47.32,1405.5,8.4004,642.13,391,1588.35,2388.04,2387.96,9073.26,8152.78,38.86,23.4793,553.94,522.53
5,105,47.32,1399.72,8.4357,642.52,391,1582.74,2387.97,2388.03,9071.75,8155.55,38.98,23.3791,554.3,522.66
5,106,47.33,1399.66,8.402,642.42,390,1585.81,2387.97,2387.98,9072.5,8151.48,38.98,23.4664,554.65,521.77
5,107,47.03,1403.27,8.4003,642.12,390,1580.22,2388.01,2388.03,9075.77,8149.95,38.92,23.3522,554.18,521.47
5,108,47.16,1406.74,8.4056,642.61,392,1592.57,2388.01,2388.01,9077.89,8148.33,39.15,23.3899,554.05,522.49
5,109,47.35,1391.38,8.3903,642.03,392,1581.03,2388.03,2387.99,9071.55,8148.45,38.93,23.3034,554.31,521.91
5,110,47.11,1400.61,8.4118,641.57,392,1580.4,2388.01,2387.96,9068.93,8150.05,39.03,23.428,554.33,522.08
5,111,47.31,1399.03,8.3775,642.12,393,1588.25,2387.97,2387.96,9067.07,8158.69,39.06,23.3769,553.91,521.67
5,112,47.22,1398.63,8.4042,642.18,392,1578.36,2387.98,2388.02,9077.06,8150.06,38.97,23.472,553.6,522.31
5,113,47.33,1397.04,8.4125,642.47,392,1581.8,2387.99,2387.97,9070.64,8155.45,38.97,23.4274,554.59,522.01
5,114,47.42,1399.95,8.4299,642.12,391,1586.53,2387.98,2387.98,9074.92,8148.49,38.97,23.4386,554.2,522.84
5,115,47.24,1402.61,8.3732,642.77,390,1582.08,2388.02,2388.01,9072.51,8151.54,39.02,23.5323,555.09,522.32
5,116,47.24,1397.36,8.4089,641.54,392,1578.3,2388.01,2388.01,9067.42,8148.67,38.95,23.4573,554.95,522.38
5,117,47.23,1406.58,8.3931,642.57,391,1585.3,2388.05,2388.01,9076.87,8151.23,39.19,23.3632,554.4,521.54
5,118,47.36,1394.96,8.4122,642.04,391,1589.99,2388.0,2388.02,9077.8,8149.68,39.1,23.369,554.57,522.24
5,119,47.35,1391.47,8.4193,642.25,392,1585.03,2388.04,2387.99,9068.59,8154.15,38.84,23.3717,554.5,522.22
5,120,47.33,1405.61,8.4223,641.96,391,1587.16,2388.0,2388.01,9078.96,8157.1,38.97,23.3627,554.14,521.61
5,121,47.31,1402.45,8.4385,642.57,393,1584.87,2388.05,2388.04,9069.61,8150.71,39.01,23.4894,554.38,522.52
5,122,47.26,1396.67,8.4298,641.78,391,1580.36,2387.98,2388.02,9062.8,8151.99,38.97,23.2826,554.41,522.73
5,123,47.19,1401.27,8.3626,641.65,389,1588.78,2387.99,2388.01,9076.71,8156.92,38.9,23.3777,554.09,522.02
5,124,47.37,1397.74,8.4326,642.63,392,1589.31,2387.99,2388.0,9078.22,8151.19,38.81,23.3583,554.24,522.08
5,125,47.3,1406.98,8.3917,641.73,391,1578.0,2388.01,2388.0,9074.98,8149.66,38.97,23.355,554.33,522.24
5,126,47.17,1410.79,8.4112,641.86,392,1582.79,2388.02,2388.01,9077.51,8151.84,39.07,23.4284,553.99,522.12
5,127,47.33,1408.51,8.3721,642.43,393,1583.6,2388.01,2387.97,9073.53,8152.34,38.9,23.4354,554.6,522.54
5,128,47.41,1404.39,8.3979,642.35,394,1589.76,2388.05,2388.04,9074.18,8151.24,38.86,23.315,553.89,521.77
5,129,47.19,1397.11,8.3929,642.68,391,1588.84,2387.97,2388.02,9069.92,8159.84,39.06,23.3206,554.65,522.49
5,130,47.27,1408.21,8.4067,643.07,392,1586.07,2388.04,2388.01,9073.87,8154.97,38.96,23.363,553.76,522.11
5,131,47.38,1397.93,8.4124,642.21,393,1586.16,2387.99,2387.97,9078.24,8154.99,38.85,23.2558,554.12,522.6
5,132,47.26,1399.12,8.4106,642.43,391,1591.74,2388.02,2387.98,9067.58,8156.38,38.97,23.2871,554.63,522.04
5,133,47.3,1404.86,8.4125,642.28,392,1589.63,2387.97,2387.96,9070.01,8151.26,38.9,23.2596,553.91,521.62
5,134,47.38,1399.74,8.4053,641.32,391,1585.83,2388.01,2387.98,9065.89,8153.79,39.09,23.4019,554.34,521.86
5,135,47.23,1402.53,8.4215,641.98,391,1587.28,2388.04,2388.02,9069.11,8154.79,39.01,23.4529,554.09,522.34
5,136,47.2,1402.29,8.4259,641.52,391,1578.2,2388.0,2388.03,9072.7,8153.25,39.1,23.3288,554.81,521.98
5,137,47.4,1401.1,8.4328,642.24,392,1584.09,2388.07,2387.97,9081.28,8161.82,38.92,23.3137,554.89,522.14
5,138,47.18,1399.78,8.3749,641.67,392,1583.46,2388.04,2388.03,9069.11,8153.44,39.0,23.4072,554.45,521.86
5,139,47.27,1401.56,8.4223,642.33,392,1584.72,2388.0,2388.07,9082.51,8153.89,38.92,23.3578,555.09,522.2
5,140,47.21,1401.41,8.4191,642.83,394,1585.38,2388.0,2388.03,9075.25,8154.65,38.87,23.2958,553.73,522.32
5,141,47.33,1399.09,8.4425,641.74,394,1588.78,2388.01,2388.02,9070.37,8151.24,38.69,23.4524,554.44,521.88
5,142,47.2,1402.08,8.4021,642.36,392,1585.52,2388.0,2388.03,9076.68,8153.84,38.9,23.3333,554.61,522.07
5,143,47.28,1397.69,8.3784,642.4,392,1587.63,2387.94,2388.06,9075.83,8153.38,38.92,23.4932,554.91,522.06
5,144,47.32,1398.33,8.3952,642.35,392,1580.32,2388.04,2387.93,9084.63,8155.64,38.85,23.3937,554.21,522.06
5,145,47.32,1402.0,8.4079,642.31,391,1592.74,2388.02,2388.01,9075.61,8154.49,38.77,23.3737,554.58,522.15
5,146,47.24,1407.3,8.396,642.77,393,1593.16,2388.04,2388.0,9076.16,8155.61,38.95,23.2991,553.9,521.91
5,147,47.33,1400.0,8.3754,642.01,389,1591.29,2388.0,2387.96,9073.84,8155.31,38.97,23.3927,553.86,522.35
5,148,47.35,1397.13,8.4175,642.24,390,1583.74,2388.01,2388.02,9072.42,8158.97,38.97,23.4523,554.64,522.37
5,149,47.12,1401.78,8.4133,642.53,392,1585.65,2388.01,2388.03,9075.63,8158.85,38.95,23.3417,553.95,521.78
5,150,47.44,1410.38,8.4127,641.86,392,1583.1,2388.01,2388.05,9082.24,8154.12,38.88,23.3477,553.81,522.02
5,151,47.28,1406.3,8.4232,642.03,393,1588.2,2388.03,2388.01,9070.81,8154.79,38.95,23.3254,554.4,521.81
5,152,47.36,1395.92,8.4163,641.87,392,1583.85,2388.05,2388.02,9085.33,8158.8,38.68,23.3302,553.55,522.37
5,153,47.44,1406.59,8.425,642.62,391,1589.26,2387.99,2388.03,9073.55,8155.84,38.85,23.3812,554.39,522.07
5,154,47.44,1394.88,8.4069,642.24,394,1581.11,2387.99,2388.02,9072.68,8152.63,39.13,23.4176,554.47,521.91
5,155,47.32,1399.99,8.4703,642.32,393,1584.17,2388.01,2387.99,9079.84,8155.6,38.76,23.3817,554.56,521.83
5,156,47.37,1401.26,8.4005,642.24,393,1590.06,2388.05,2388.03,9077.82,8155.77,38.99,23.2654,553.05,522.19
5,157,47.44,1404.11,8.412,642.13,393,1589.32,2388.02,2388.0,9076.39,8159.66,39.05,23.3554,554.02,521.76
5,158,47.23,1400.2,8.4106,641.88,393,1592.3,2388.06,2388.0,9078.0,8162.37,38.96,23.2331,553.82,521.6
5,159,47.45,1410.83,8.3972,642.42,392,1585.25,2387.99,2388.04,9079.84,8149.84,39.09,23.3098,553.99,521.64
5,160,47.11,1407.02,8.4285,642.28,394,1589.77,2388.02,2388.01,9082.33,8156.5,38.7,23.3987,553.84,521.65
5,161,47.47,1408.28,8.4065,642.04,392,1587.84,2387.97,2388.04,9076.65,8154.94,38.94,23.3001,553.85,522.19
5,162,47.29,1401.45,8.4047,642.07,392,1586.84,2388.05,2388.0,9078.05,8160.48,38.9,23.3782,554.61,522.25
5,163,47.49,1403.54,8.4168,642.63,392,1594.42,2388.03,2388.0,9072.23,8164.66,38.94,23.2216,553.72,521.72
5,164,47.55,1397.82,8.431,642.56,392,1591.76,2388.05,2388.06,9081.97,8154.55,38.9,23.3994,554.5,521.95
5,165,47.38,1405.58,8.3896,642.53,392,1592.1,2388.1,2388.04,9086.9,8158.97,38.99,23.2691,553.89,522.03
5,166,47.41,1398.78,8.4194,642.7,392,1587.64,2388.05,2388.03,9079.54,8160.35,38.94,23.3141,554.41,522.02
5,167,47.3,1398.88,8.4001,642.54,393,1585.36,2388.02,2388.01,9076.45,8157.53,38.97,23.3531,554.44,522.33
5,168,47.22,1406.51,8.4284,642.22,395,1584.33,2388.04,2388.05,9085.1,8153.73,39.02,23.3666,553.71,521.54
5,169,47.51,1404.83,8.4577,642.61,393,1584.53,2388.01,2387.99,9087.43,8158.85,38.89,23.3704,553.94,521.47
5,170,47.57,1406.09,8.3779,642.8,392,1590.51,2388.06,2388.01,9088.19,8163.73,39.03,23.4814,553.83,521.96
5,171,47.53,1405.3,8.4307,642.41,391,1585.41,2387.99,2388.07,9079.76,8156.6,38.85,23.3103,553.62,521.62
5,172,47.48,1409.15,8.4525,642.05,393,1581.11,2388.03,2388.0,9079.47,8159.87,38.98,23.2871,554.47,521.97
5,173,47.38,1399.72,8.4031,642.61,394,1578.99,2388.02,2388.01,9077.68,8164.74,38.81,23.3066,554.43,522.11
5,174,47.37,1405.4,8.3928,642.28,391,1585.0,2388.04,2387.98,9080.43,8155.5,38.91,23.4187,553.46,521.69
5,175,47.45,1407.55,8.4409,642.07,391,1591.64,2388.06,2388.02,9078.61,8156.4,38.73,23.263,553.65,521.74
5,176,47.39,1406.02,8.4462,642.25,394,1587.02,2388.05,2388.06,9080.61,8157.38,39.01,23.2718,553.7,521.87
5,177,47.49,1404.8,8.4426,642.32,392,1593.2,2388.04,2388.07,9078.66,8163.89,38.91,23.4318,554.05,522.42
5,178,47.28,1400.44,8.4278,642.19,392,1584.35,2388.05,2388.05,9088.18,8158.21,38.89,23.3663,553.8,521.81
5,179,47.33,1404.91,8.4047,642.66,393,1585.57,2388.03,2388.06,9083.4,8163.93,38.94,23.3704,553.92,521.72
5,180,47.3,1401.28,8.4082,642.93,392,1589.16,2387.99,2387.98,9087.2,8168.65,38.83,23.3568,554.39,521.83
5,181,47.24,1406.41,8.4198,642.13,392,1585.09,2388.05,2388.0,9090.1,8157.49,38.63,23.37,553.92,521.95
5,182,47.5,1410.72,8.4283,641.97,393,1587.0,2388.04,2388.01,9085.98,8160.78,38.84,23.3856,553.43,522.09
5,183,47.57,1414.51,8.446,642.35,392,1587.85,2388.03,2388.05,9082.04,8162.34,38.86,23.2491,554.04,521.88
5,184,47.45,1405.85,8.4128,642.56,393,1590.2,2388.11,2388.04,9079.23,8165.19,38.74,23.3167,553.53,522.23
5,185,47.38,1409.3,8.4278,642.49,393,1589.31,2387.98,2388.02,9090.79,8167.26,38.89,23.3935,553.25,521.81
5,186,47.47,1403.46,8.4043,641.84,392,1589.4,2388.08,2388.03,9081.96,8164.25,38.9,23.3886,554.15,521.63
5,187,47.52,1401.97,8.4362,642.99,392,1586.12,2388.09,2388.02,9081.99,8162.51,38.71,23.322,553.8,521.82
5,188,47.32,1406.65,8.4366,642.91,393,1587.14,2388.06,2388.03,9093.76,8159.18,38.87,23.2728,553.35,521.95
5,189,47.32,1411.05,8.4415,643.18,394,1582.91,2387.99,2387.96,9082.07,8163.51,38.79,23.3599,553.77,521.53
5,190,47.41,1405.86,8.44,641.95,394,1592.58,2388.09,2388.03,9090.69,8164.86,38.91,23.3148,552.91,521.8
5,191,47.46,1401.97,8.4429,642.4,394,1580.79,2388.06,2388.03,9083.96,8163.78,38.95,23.4181,553.1,521.68
5,192,47.43,1408.25,8.4332,643.06,394,1589.78,2388.04,2388.03,9085.64,8160.47,38.96,23.3124,553.33,521.74
5,193,47.57,1414.49,8.4162,642.55,393,1589.42,2388.09,2388.02,9088.74,8166.44,38.72,23.2404,552.88,521.71
5,194,47.53,1405.27,8.4461,642.47,392,1592.41,2387.99,2388.03,9091.05,8166.57,38.83,23.2218,553.82,521.62
5,195,47.36,1421.88,8.4053,642.4,394,1590.34,2388.08,2388.04,9084.23,8163.14,38.77,23.215,553.55,521.68
5,196,47.57,1412.29,8.4615,642.36,394,1596.19,2388.05,2388.03,9088.43,8161.26,38.74,23.3996,553.47,521.4
5,197,47.33,1403.3,8.4338,642.43,394,1590.01,2388.04,2388.04,9081.19,8160.68,38.7,23.3149,553.4,521.47
5,198,47.49,1409.6,8.434,642.75,393,1591.13,2388.07,2388.06,9084.44,8169.31,38.95,23.3705,553.37,521.25
5,199,47.66,1399.32,8.4662,642.77,395,1595.73,2388.07,2388.06,9083.02,8171.46,38.82,23.1856,553.35,521.76
5,200,47.43,1404.94,8.4308,642.45,392,1585.8,2388.0,2388.02,9088.92,8166.87,38.99,23.1455,553.35,521.18
5,201,47.51,1407.48,8.4336,642.26,393,1589.08,2388.05,2388.07,9093.9,8172.32,38.87,23.1862,553.72,521.6
5,202,47.53,1418.05,8.4207,642.63,392,1592.03,2388.07,2388.1,9088.82,8164.59,38.83,23.281,553.57,521.42
5,203,47.52,1406.81,8.4343,643.22,395,1589.02,2388.06,2388.07,9092.01,8164.43,38.89,23.2729,552.99,521.88
5,204,47.5,1414.63,8.4085,642.67,394,1595.31,2388.08,2388.07,9094.49,8172.21,38.72,23.354,553.85,520.88
5,205,47.47,1402.8,8.4667,642.58,393,1584.22,2388.1,2388.03,9087.74,8168.65,38.66,23.3226,553.92,521.79
5,206,47.53,1412.15,8.4329,642.6,393,1589.26,2388.07,2388.1,9091.94,8166.21,38.81,23.2004,553.33,521.6
5,207,47.69,1418.64,8.4453,642.59,394,1585.09,2388.05,2388.08,9089.76,8166.66,38.84,23.3964,553.19,521.33
5,208,47.42,1410.31,8.4586,643.29,393,1598.96,2388.09,2388.03,9099.3,8171.3,38.92,23.2974,553.17,521.75
5,209,47.79,1407.83,8.4047,642.75,394,1588.4,2388.02,2388.03,9094.19,8171.8,38.83,23.3604,552.95,521.94
5,210,47.56,1414.9,8.4438,643.25,394,1601.16,2388.01,2388.02,9097.87,8171.74,38.75,23.3408,553.48,521.56
5,211,47.45,1410.44,8.4713,642.81,394,1593.96,2388.05,2388.05,9102.5,8172.92,38.66,23.2832,553.41,520.91
5,212,47.74,1407.63,8.4559,643.46,394,1588.53,2388.04,2388.08,9092.25,8171.49,38.65,23.17,553.14,521.0
5,213,47.64,1411.76,8.4424,642.61,394,1592.49,2388.01,2388.03,9101.41,8169.99,38.81,23.2581,553.11,521.22
5,214,47.56,1415.59,8.41,642.41,394,1590.22,2388.04,2388.02,9100.18,8175.95,38.75,23.2393,553.06,521.9
5,215,47.58,1414.35,8.4817,643.25,393,1598.9,2388.01,2388.02,9095.98,8178.3,38.81,23.1971,552.63,521.17
5,216,47.6,1419.51,8.4257,642.33,394,1597.02,2388.04,2388.08,9099.24,8171.42,38.67,23.2079,553.25,520.88
5,217,47.58,1411.58,8.4691,642.69,395,1590.44,2388.09,2388.1,9103.2,8174.26,38.59,23.2088,553.41,521.49
5,218,47.55,1412.19,8.4446,643.14,393,1593.78,2388.04,2388.12,9096.54,8174.29,38.77,23.0964,553.2,521.84
5,219,47.71,1410.72,8.4295,642.85,394,1591.7,2388.11,2388.11,9100.47,8177.08,38.49,23.2752,552.88,521.26
5,220,47.59,1412.16,8.4664,642.63,395,1591.54,2388.13,2388.11,9102.11,8173.86,38.78,23.1496,553.48,521.68
5,221,47.68,1411.56,8.4499,642.84,393,1599.89,2388.04,2388.1,9102.51,8179.15,38.75,23.2008,553.3,520.67
5,222,47.7,1413.57,8.4755,642.6,396,1593.52,2388.09,2388.09,9103.0,8173.81,38.81,23.253,553.17,520.92
5,223,47.72,1414.61,8.4987,642.33,394,1598.78,2388.06,2388.06,9101.35,8173.18,38.82,23.2127,553.29,520.86
5,224,47.47,1409.75,8.4638,642.94,396,1594.2,2388.03,2388.08,9105.9,8180.08,38.88,23.3276,553.0,521.18
5,225,47.71,1420.41,8.4576,642.92,394,1592.04,2388.08,2388.1,9102.44,8179.37,38.7,23.1596,553.01,520.41
5,226,47.59,1410.58,8.4653,642.71,395,1595.56,2388.07,2388.07,9107.22,8177.69,38.8,23.3102,553.43,521.33
5,227,47.85,1409.96,8.4805,642.72,394,1597.53,2388.09,2388.05,9111.64,8181.18,38.66,23.2685,552.61,521.23
5,228,47.75,1416.9,8.4462,642.73,395,1595.91,2388.14,2388.12,9097.12,8173.52,38.91,23.2278,553.26,520.64
